Fund Holdings as of,"21/Aug/2025"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Market Currency
"6383","DAIFUKU LTD","Industrials","Equity","1,550,555.12","0.01","1,550,555.12","49,300.00","31.45","Japan","Tokyo Stock Exchange","JPY"
"BDMS.R","BANGKOK DUSIT MEDICAL SERVICES NON","Health Care","Equity","1,545,489.69","0.01","1,545,489.69","2,389,100.00","0.65","Thailand","Stock Exchange Of Thailand","THB"
"EVD","CTS EVENTIM AG","Communication","Equity","1,540,636.34","0.01","1,540,636.34","16,066.00","95.89","Germany","Xetra","EUR"
"PCHEM","PETRONAS CHEMICALS GROUP","Materials","Equity","1,537,464.79","0.01","1,537,464.79","1,364,500.00","1.13","Malaysia","Bursa Malaysia","MYR"
"P911","DR ING HC F PORSCHE PRF AG","Consumer Discretionary","Equity","1,527,667.39","0.01","1,527,667.39","28,251.00","54.08","Germany","Xetra","EUR"
"688","CHINA OVERSEAS LAND INVESTMENT LTD","Real Estate","Equity","1,521,704.91","0.01","1,521,704.91","831,500.00","1.83","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"066570","LG ELECTRONICS INC","Consumer Discretionary","Equity","1,519,252.29","0.01","1,519,252.29","28,028.00","54.20","Korea (South)","Korea Exchange (Stock Market)","KRW"
"9866","NIO CLASS A INC","Consumer Discretionary","Equity","1,507,821.78","0.01","1,507,821.78","286,109.00","5.27","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"BSY","BENTLEY SYSTEMS INC CLASS B","Information Technology","Equity","1,505,734.72","0.01","1,505,734.72","28,192.00","53.41","United States","NASDAQ","USD"
"SW","SODEXO SA","Consumer Discretionary","Equity","1,507,176.58","0.01","1,507,176.58","24,411.00","61.74","France","Nyse Euronext - Euronext Paris","EUR"
"WFG","WEST FRASER TIMBER LTD","Materials","Equity","1,500,075.13","0.01","1,500,075.13","20,705.00","72.45","Canada","Toronto Stock Exchange","CAD"
"BIM","BIOMERIEUX SA","Health Care","Equity","1,492,077.63","0.01","1,492,077.63","10,082.00","147.99","France","Nyse Euronext - Euronext Paris","EUR"
"HAR","HARMONY GOLD MINING COMPANY LIMITE","Materials","Equity","1,489,714.32","0.01","1,489,714.32","93,117.00","16.00","South Africa","Johannesburg Stock Exchange","ZAR"
"HKD","HKD CASH","Cash and/or Derivatives","Cash","1,474,309.77","0.01","1,474,309.77","11,520,109.00","12.80","Hong Kong","-","HKD"
"9042","HANKYU HANSHIN HOLDINGS INC","Industrials","Equity","1,474,226.71","0.01","1,474,226.71","48,800.00","30.21","Japan","Tokyo Stock Exchange","JPY"
"BMW3","BMW PREF AG","Consumer Discretionary","Equity","1,474,402.89","0.01","1,474,402.89","15,366.00","95.95","Germany","Xetra","EUR"
"ADNOCGAS","ADNOC GAS PLC","Energy","Equity","1,472,209.86","0.01","1,472,209.86","1,604,534.00","0.92","United Arab Emirates","Abu Dhabi Securities Exchange","AED"
"4528","ONO PHARMACEUTICAL LTD","Health Care","Equity","1,470,985.05","0.01","1,470,985.05","130,900.00","11.24","Japan","Tokyo Stock Exchange","JPY"
"010140","SAMSUNG HEAVY INDUSTRIES LTD","Industrials","Equity","1,467,853.80","0.01","1,467,853.80","106,631.00","13.77","Korea (South)","Korea Exchange (Stock Market)","KRW"
"BS6","YANGZIJIANG SHIPBUILDING (HOLDINGS","Industrials","Equity","1,455,377.51","0.01","1,455,377.51","653,500.00","2.23","Singapore","Singapore Exchange","SGD"
"TEP","TELEPERFORMANCE","Industrials","Equity","1,456,382.77","0.01","1,456,382.77","17,307.00","84.15","France","Nyse Euronext - Euronext Paris","EUR"
"BCE","BCE INC","Communication","Equity","1,451,394.09","0.01","1,451,394.09","56,465.00","25.70","Canada","Toronto Stock Exchange","CAD"
"1816","CGN POWER LTD H","Utilities","Equity","1,452,872.45","0.01","1,452,872.45","3,604,000.00","0.40","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"WPP","WPP PLC","Communication","Equity","1,448,737.61","0.01","1,448,737.61","273,980.00","5.29","United Kingdom","London Stock Exchange","GBP"
"1099","SINOPHARM GROUP LTD H","Health Care","Equity","1,450,707.07","0.01","1,450,707.07","576,000.00","2.52","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"PTTEP.R","PTT EXPLORATION AND PRODUCTION NON","Energy","Equity","1,442,400.55","0.01","1,442,400.55","418,200.00","3.45","Thailand","Stock Exchange Of Thailand","THB"
"3888","KINGSOFT LTD","Communication","Equity","1,437,929.84","0.01","1,437,929.84","334,400.00","4.30","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"TAL","TAL EDUCATION GROUP ADR REPTG","Consumer Discretionary","Equity","1,435,183.65","0.01","1,435,183.65","131,067.00","10.95","China","New York Stock Exchange Inc.","USD"
"3034","NOVATEK MICROELECTRONICS CORP","Information Technology","Equity","1,436,487.00","0.01","1,436,487.00","103,000.00","13.95","Taiwan","Taiwan Stock Exchange","TWD"
"1658","POSTAL SAVINGS BANK OF CHINA LTD H","Financials","Equity","1,430,783.60","0.01","1,430,783.60","2,000,000.00","0.72","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"2379","REALTEK SEMICONDUCTOR CORP","Information Technology","Equity","1,428,243.66","0.01","1,428,243.66","83,000.00","17.21","Taiwan","Taiwan Stock Exchange","TWD"
"3661","ALCHIP TECHNOLOGIES LTD","Information Technology","Equity","1,426,438.65","0.01","1,426,438.65","11,498.00","124.06","Taiwan","Taiwan Stock Exchange","TWD"
"371","BEIJING ENTERPRISES WATER GROUP LT","Utilities","Equity","1,407,696.54","0.01","1,407,696.54","4,280,000.00","0.33","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"2615","WAN HAI LINES LTD","Industrials","Equity","1,404,480.57","0.01","1,404,480.57","500,000.00","2.81","Taiwan","Taiwan Stock Exchange","TWD"
"1919","COSCO SHIPPING HOLDINGS LTD H","Industrials","Equity","1,402,997.86","0.01","1,402,997.86","754,500.00","1.86","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"090430","AMOREPACIFIC CORP","Consumer Staples","Equity","1,393,805.49","0.01","1,393,805.49","15,924.00","87.53","Korea (South)","Korea Exchange (Stock Market)","KRW"
"3529","EMEMORY TECHNOLOGY INC","Information Technology","Equity","1,390,386.60","0.01","1,390,386.60","21,000.00","66.21","Taiwan","Gretai Securities Market","TWD"
"1101","TAIWAN CEMENT LTD","Materials","Equity","1,389,285.30","0.01","1,389,285.30","1,827,000.00","0.76","Taiwan","Taiwan Stock Exchange","TWD"
"UHR","THE SWATCH GROUP AG","Consumer Discretionary","Equity","1,369,512.04","0.01","1,369,512.04","7,868.00","174.06","Switzerland","SIX Swiss Exchange","CHF"
"ALPHA","ALPHA BANK SA","Financials","Equity","1,370,620.54","0.01","1,370,620.54","341,009.00","4.02","Greece","Athens Exchange S.A. Cash Market","EUR"
"MNDI","MONDI PLC","Materials","Equity","1,361,358.10","0.01","1,361,358.10","95,647.00","14.23","United Kingdom","London Stock Exchange","GBP"
"267260","HD HYUNDAI ELECTRIC LTD","Industrials","Equity","1,361,991.56","0.01","1,361,991.56","4,154.00","327.87","Korea (South)","Korea Exchange (Stock Market)","KRW"
"SCB.R","SCB X PUBLIC COMPANY LIMITED NON-V","Financials","Equity","1,356,799.26","0.01","1,356,799.26","344,400.00","3.94","Thailand","Stock Exchange Of Thailand","THB"
"LUN","LUNDIN MINING CORP","Materials","Equity","1,357,425.42","0.01","1,357,425.42","123,776.00","10.97","Canada","Toronto Stock Exchange","CAD"
"6841","YOKOGAWA ELECTRIC CORP","Information Technology","Equity","1,355,089.26","0.01","1,355,089.26","47,600.00","28.47","Japan","Tokyo Stock Exchange","JPY"
"DKK","DKK CASH","Cash and/or Derivatives","Cash","1,344,116.19","0.01","1,344,116.19","8,637,223.00","15.56","Denmark","-","DKK"
"EFN","ELEMENT FLEET MANAGEMENT CORP","Industrials","Equity","1,338,785.68","0.01","1,338,785.68","50,999.00","26.25","Canada","Toronto Stock Exchange","CAD"
"096770","SK INNOVATION LTD","Energy","Equity","1,333,158.04","0.01","1,333,158.04","17,806.00","74.87","Korea (South)","Korea Exchange (Stock Market)","KRW"
"DIE","DIETEREN (D) SA","Consumer Discretionary","Equity","1,326,938.86","0.01","1,326,938.86","6,076.00","218.39","Belgium","Nyse Euronext - Euronext Brussels","EUR"
"AVOL","AVOLTA AG","Consumer Discretionary","Equity","1,324,251.82","0.01","1,324,251.82","23,242.00","56.98","Switzerland","SIX Swiss Exchange","CHF"
"3293","INTERNATIONAL GAMES SYSTEM LTD","Communication","Equity","1,318,900.67","0.01","1,318,900.67","51,000.00","25.86","Taiwan","Gretai Securities Market","TWD"
"OTEX","OPEN TEXT CORP","Information Technology","Equity","1,314,690.20","0.01","1,314,690.20","41,157.00","31.94","Canada","Toronto Stock Exchange","CAD"
"SGRO","SEGRO REIT PLC","Real Estate","Equity","1,316,402.19","0.01","1,316,402.19","154,293.00","8.53","United Kingdom","London Stock Exchange","GBP"
"2912","PRESIDENT CHAIN STORE CORP","Consumer Staples","Equity","1,316,639.08","0.01","1,316,639.08","156,000.00","8.44","Taiwan","Taiwan Stock Exchange","TWD"
"916","CHINA LONGYUAN POWER GROUP CORP LT","Utilities","Equity","1,290,726.78","0.01","1,290,726.78","1,481,000.00","0.87","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"7186","CONCORDIA FINANCIAL GROUP LTD","Financials","Equity","1,286,049.34","0.01","1,286,049.34","169,000.00","7.61","Japan","Tokyo Stock Exchange","JPY"
"2324","COMPAL ELECTRONICS INC","Information Technology","Equity","1,280,450.35","0.01","1,280,450.35","1,418,000.00","0.90","Taiwan","Taiwan Stock Exchange","TWD"
"TPIA","CHANDRA ASRI PACIFIC","Materials","Equity","1,280,030.09","0.01","1,280,030.09","2,355,400.00","0.54","Indonesia","Indonesia Stock Exchange","IDR"
"3038","KOBE BUSSAN LTD","Consumer Staples","Equity","1,277,660.04","0.01","1,277,660.04","44,700.00","28.58","Japan","Tokyo Stock Exchange","JPY"
"6186","CHINA FEIHE LTD","Consumer Staples","Equity","1,271,475.19","0.01","1,271,475.19","2,174,000.00","0.58","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"LUG","LUNDIN GOLD INC","Materials","Equity","1,263,408.77","0.01","1,263,408.77","22,224.00","56.85","Canada","Toronto Stock Exchange","CAD"
"QBR.B","QUEBECOR INC CLASS B","Communication","Equity","1,258,145.17","0.01","1,258,145.17","42,821.00","29.38","Canada","Toronto Stock Exchange","CAD"
"1929","CHOW TAI FOOK JEWELLERY GROUP LTD","Consumer Discretionary","Equity","1,255,412.02","0.01","1,255,412.02","678,400.00","1.85","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"BEPC","BROOKFIELD RENEWABLE SUBORDINATE V","Utilities","Equity","1,241,195.73","0.01","1,241,195.73","37,165.00","33.40","Canada","Toronto Stock Exchange","CAD"
"CAD","CAD CASH","Cash and/or Derivatives","Cash","1,237,942.60","0.01","1,237,942.60","1,720,307.00","71.96","Canada","-","CAD"
"011200","HMM LTD","Industrials","Equity","1,235,404.18","0.01","1,235,404.18","76,442.00","16.16","Korea (South)","Korea Exchange (Stock Market)","KRW"
"EREGL.E","EREGLI DEMIR VE CELIK FABRIKALARI","Materials","Equity","1,232,714.19","0.01","1,232,714.19","1,707,232.00","0.72","Turkey","Istanbul Stock Exchange","TRY"
"8951","NIPPON BUILDING FUND REIT INC","Real Estate","Equity","1,229,616.98","0.01","1,229,616.98","1,253.00","981.34","Japan","Tokyo Stock Exchange","JPY"
"JDEP","JDE PEETS NV","Consumer Staples","Equity","1,216,249.36","0.01","1,216,249.36","39,009.00","31.18","Netherlands","Euronext Amsterdam","EUR"
"BKT","BANKINTER SA","Financials","Equity","1,213,145.67","0.01","1,213,145.67","79,056.00","15.35","Spain","Bolsa De Madrid","EUR"
"8331","CHIBA BANK LTD","Financials","Equity","1,207,780.18","0.01","1,207,780.18","119,900.00","10.07","Japan","Tokyo Stock Exchange","JPY"
"IAG","INTERNATIONAL AIRLINES GROUP SA","Industrials","Equity","1,207,115.64","0.01","1,207,115.64","232,782.00","5.19","Spain","Bolsa De Madrid","EUR"
"005387","HYUNDAI MOTOR S2 PREF","Consumer Discretionary","Equity","1,203,321.51","0.01","1,203,321.51","9,829.00","122.43","Korea (South)","Korea Exchange (Stock Market)","KRW"
"9201","JAPAN AIRLINES LTD","Industrials","Equity","1,204,389.70","0.01","1,204,389.70","55,800.00","21.58","Japan","Tokyo Stock Exchange","JPY"
"CRDA","CRODA INTERNATIONAL PLC","Materials","Equity","1,194,408.78","0.01","1,194,408.78","35,411.00","33.73","United Kingdom","London Stock Exchange","GBP"
"968","XINYI SOLAR HOLDINGS LTD","Information Technology","Equity","1,187,186.94","0.01","1,187,186.94","2,872,000.00","0.41","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"WISE","WISE PLC CLASS A","Financials","Equity","1,178,732.28","0.01","1,178,732.28","82,042.00","14.37","United Kingdom","London Stock Exchange","GBP"
"2207","HOTAI MOTOR LTD","Consumer Discretionary","Equity","1,179,421.49","0.01","1,179,421.49","63,240.00","18.65","Taiwan","Taiwan Stock Exchange","TWD"
"HELN","HELVETIA HOLDING AG","Financials","Equity","1,175,829.96","0.01","1,175,829.96","4,411.00","266.57","Switzerland","SIX Swiss Exchange","CHF"
"ADIB","ABU DHABI ISLAMIC BANK","Financials","Equity","1,163,672.77","0.01","1,163,672.77","196,961.00","5.91","United Arab Emirates","Abu Dhabi Securities Exchange","AED"
"8069","E INK HOLDINGS INC","Information Technology","Equity","1,138,989.50","0.01","1,138,989.50","139,000.00","8.19","Taiwan","Gretai Securities Market","TWD"
"KCHOL.E","KOC HOLDING A","Industrials","Equity","1,139,410.17","0.01","1,139,410.17","250,920.00","4.54","Turkey","Istanbul Stock Exchange","TRY"
"247540","ECOPRO BM LTD","Industrials","Equity","1,131,758.72","0.00","1,131,758.72","12,193.00","92.82","Korea (South)","Korea Exchange (Kosdaq)","KRW"
"2018","AAC TECHNOLOGIES HOLDINGS INC","Information Technology","Equity","1,124,626.63","0.00","1,124,626.63","201,000.00","5.60","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"QGTS","QATAR GAS TRANSPORT COMPANY LTD","Energy","Equity","1,124,779.35","0.00","1,124,779.35","853,192.00","1.32","Qatar","Qatar Exchange","QAR"
"BIMBOA","GRUPO BIMBO A","Consumer Staples","Equity","1,117,779.39","0.00","1,117,779.39","357,595.00","3.13","Mexico","Bolsa Mexicana De Valores","MXN"
"CBQK","COMMERCIAL BANK OF QATAR","Financials","Equity","1,118,237.21","0.00","1,118,237.21","838,275.00","1.33","Qatar","Qatar Exchange","QAR"
"9896","MINISO GROUP HOLDING LTD","Consumer Discretionary","Equity","1,115,728.64","0.00","1,115,728.64","223,200.00","5.00","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"003230","SAM YANG FOODS LTD","Consumer Staples","Equity","1,114,033.18","0.00","1,114,033.18","1,124.00","991.13","Korea (South)","Korea Exchange (Stock Market)","KRW"
"6465","HOSHIZAKI CORP","Industrials","Equity","1,109,871.43","0.00","1,109,871.43","29,100.00","38.14","Japan","Tokyo Stock Exchange","JPY"
"2327","YAGEO CORP","Information Technology","Equity","1,106,603.19","0.00","1,106,603.19","61,835.00","17.90","Taiwan","Taiwan Stock Exchange","TWD"
"9719","SCSK CORP","Information Technology","Equity","1,106,897.04","0.00","1,106,897.04","36,300.00","30.49","Japan","Tokyo Stock Exchange","JPY"
"YKBNK.E","YAPI VE KREDI BANKASI A","Financials","Equity","1,101,683.30","0.00","1,101,683.30","1,334,365.00","0.83","Turkey","Istanbul Stock Exchange","TRY"
"CEN","CONTACT ENERGY LTD","Utilities","Equity","1,096,386.89","0.00","1,096,386.89","204,302.00","5.37","New Zealand","New Zealand Exchange Ltd","NZD"
"CVC","CVC CAPITAL PARTNERS PLC","Financials","Equity","1,097,560.61","0.00","1,097,560.61","54,900.00","19.99","Netherlands","Euronext Amsterdam","EUR"
"EMP.A","EMPIRE LTD CLASS A","Consumer Staples","Equity","1,098,194.12","0.00","1,098,194.12","27,379.00","40.11","Canada","Toronto Stock Exchange","CAD"
"MEL","MERIDIAN ENERGY LTD","Utilities","Equity","1,095,783.62","0.00","1,095,783.62","336,484.00","3.26","New Zealand","New Zealand Exchange Ltd","NZD"
"4716","ORACLE JAPAN CORP","Information Technology","Equity","1,085,222.56","0.00","1,085,222.56","10,100.00","107.45","Japan","Tokyo Stock Exchange","JPY"
"1113","CK ASSET HOLDINGS LTD","Real Estate","Equity","1,086,563.40","0.00","1,086,563.40","229,096.00","4.74","Hong Kong","Hong Kong Exchanges And Clearing Ltd","HKD"
"QAR","QAR CASH","Cash and/or Derivatives","Cash","1,083,560.29","0.00","1,083,560.29","3,945,243.00","27.46","Qatar","-","QAR"
"SAGA B","SAGAX CLASS B","Real Estate","Equity","1,084,935.93","0.00","1,084,935.93","49,371.00","21.98","Sweden","Nasdaq Omx Nordic","SEK"
"GRF","GRIFOLS SA CLASS A","Health Care","Equity","1,081,094.36","0.00","1,081,094.36","75,174.00","14.38","Spain","Bolsa De Madrid","EUR"
"4612","NIPPON PAINT HOLDINGS LTD","Materials","Equity","1,071,130.16","0.00","1,071,130.16","145,600.00","7.36","Japan","Tokyo Stock Exchange","JPY"
"6415","SILERGY CORP","Information Technology","Equity","1,068,503.25","0.00","1,068,503.25","103,000.00","10.37","Taiwan","Taiwan Stock Exchange","TWD"
"9626","BILIBILI INC","Communication","Equity","1,064,355.57","0.00","1,064,355.57","42,260.00","25.19","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"3481","INNOLUX CORP","Information Technology","Equity","1,060,246.81","0.00","1,060,246.81","2,414,000.00","0.44","Taiwan","Taiwan Stock Exchange","TWD"
"ADNOCDRILL","ADNOC DRILLING COMPANY","Energy","Equity","1,058,496.37","0.00","1,058,496.37","705,581.00","1.50","United Arab Emirates","Abu Dhabi Securities Exchange","AED"
"010120","LS ELECTRIC LTD","Industrials","Equity","1,058,786.11","0.00","1,058,786.11","5,619.00","188.43","Korea (South)","Korea Exchange (Stock Market)","KRW"
"4091","NIPPON SANSO HOLDINGS CORP","Materials","Equity","1,055,675.09","0.00","1,055,675.09","28,300.00","37.30","Japan","Tokyo Stock Exchange","JPY"
"1988","CHINA MINSHENG BANKING CORP LTD H","Financials","Equity","1,053,284.53","0.00","1,053,284.53","1,797,000.00","0.59","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"LEG","LEG IMMOBILIEN N","Real Estate","Equity","1,049,563.32","0.00","1,049,563.32","12,514.00","83.87","Germany","Xetra","EUR"
"4768","OTSUKA CORP","Information Technology","Equity","1,046,652.04","0.00","1,046,652.04","49,800.00","21.02","Japan","Tokyo Stock Exchange","JPY"
"267250","HD HYUNDAI LTD","Energy","Equity","1,043,303.28","0.00","1,043,303.28","11,407.00","91.46","Korea (South)","Korea Exchange (Stock Market)","KRW"
"1347","HUA HONG SEMICONDUCTOR LTD","Information Technology","Equity","1,039,931.40","0.00","1,039,931.40","171,000.00","6.08","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"7735","SCREEN HOLDINGS LTD","Information Technology","Equity","1,040,367.16","0.00","1,040,367.16","13,800.00","75.39","Japan","Tokyo Stock Exchange","JPY"
"EMAARDEV","EMAAR DEVELOPMENT","Real Estate","Equity","1,041,102.71","0.00","1,041,102.71","255,777.00","4.07","United Arab Emirates","Dubai Financial Market","AED"
"AED","AED CASH","Cash and/or Derivatives","Cash","1,032,900.47","0.00","1,032,900.47","3,793,740.00","27.23","United Arab Emirates","-","AED"
"H","HYATT HOTELS CORP CLASS A","Consumer Discretionary","Equity","1,033,203.33","0.00","1,033,203.33","7,551.00","136.83","United States","New York Stock Exchange Inc.","USD"
"010130","KOREA ZINC INC","Materials","Equity","1,030,643.59","0.00","1,030,643.59","1,829.00","563.50","Korea (South)","Korea Exchange (Stock Market)","KRW"
"BALD B","FASTIGHETS BALDER CLASS B","Real Estate","Equity","1,031,131.35","0.00","1,031,131.35","145,874.00","7.07","Sweden","Nasdaq Omx Nordic","SEK"
"9202","ANA HOLDINGS INC","Industrials","Equity","1,031,599.91","0.00","1,031,599.91","51,000.00","20.23","Japan","Tokyo Stock Exchange","JPY"
"966","CHINA TAIPING INSURANCE HLDGS LTD","Financials","Equity","1,029,534.55","0.00","1,029,534.55","427,000.00","2.41","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"DEMANT","DEMANT","Health Care","Equity","1,029,779.04","0.00","1,029,779.04","25,991.00","39.62","Denmark","Omx Nordic Exchange Copenhagen A/S","DKK"
